"Timestamp","Type","Value"
"2023-12-09 00:00:00","Time In Light Sleep","5.56666660308838"
"2023-12-09 00:00:00","Time In REM Sleep","1.06666672229767"
"2023-12-09 00:00:00","Time Awake","0.0666666701436043"
"2023-12-09 00:00:00","Pulse","47"
"2023-12-09 00:00:00","Stress Level","Max : 92 / Avg : 13"
"2023-12-09 00:00:00","Stress Qualifier","calm"
"2023-12-09 00:00:00","Body Battery","Min : 54 / Max : 100 / Avg : 78"
"2023-12-09 06:56:58","Weight Kilograms","78.50"
"2023-12-10 00:00:00","Sleep Hours","8.98"
"2023-12-10 00:00:00","Time In Deep Sleep","1.70000004768372"
"2023-12-10 00:00:00","Time In Light Sleep","5.5"
"2023-12-10 00:00:00","Time In REM Sleep","1.78333330154419"
"2023-12-10 00:00:00","Time Awake","0.766666650772095"
"2023-12-10 00:00:00","Pulse","44"
"2023-12-10 00:00:00","Stress Level","Max : 96 / Avg : 15"
"2023-12-10 00:00:00","Stress Qualifier","calm"
"2023-12-10 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 77"
"2023-12-10 08:56:28","Weight Kilograms","77.60"
"2023-12-11 00:00:00","Sleep Hours","8.88"
"2023-12-11 00:00:00","Time In Deep Sleep","1.16666662693024"
"2023-12-11 00:00:00","Time In Light Sleep","6.03333330154419"
"2023-12-11 00:00:00","Time In REM Sleep","1.5"
"2023-12-11 00:00:00","Time Awake","0.183333337306976"
"2023-12-11 00:00:00","Pulse","44"
"2023-12-11 00:00:00","Stress Level","Max : 99 / Avg : 16"
"2023-12-11 00:00:00","Stress Qualifier","calm"
"2023-12-11 00:00:00","Body Battery","Min : 52 / Max : 100 / Avg : 77"
"2023-12-11 08:41:50","Weight Kilograms","77.60"
"2023-12-12 00:00:00","Sleep Hours","12.27"
"2023-12-12 00:00:00","Time In Deep Sleep","1.01666665077209"
"2023-12-12 00:00:00","Time In Light Sleep","9.25"
"2023-12-12 00:00:00","Time In REM Sleep","2"
"2023-12-12 00:00:00","Time Awake","1.58333337306976"
"2023-12-12 00:00:00","Pulse","47"
"2023-12-12 00:00:00","Stress Level","Max : 97 / Avg : 17"
"2023-12-12 00:00:00","Stress Qualifier","calm"
"2023-12-12 00:00:00","Body Battery","Min : 55 / Max : 100 / Avg : 86"
"2023-12-12 11:58:02","Weight Kilograms","77.60"
"2023-12-13 00:00:00","Sleep Hours","9.30"
"2023-12-13 00:00:00","Time In Deep Sleep","0.833333313465118"
"2023-12-13 00:00:00","Time In Light Sleep","7.38333320617676"
"2023-12-13 00:00:00","Time In REM Sleep","1.08333337306976"
"2023-12-13 00:00:00","Time Awake","1.10000002384186"
"2023-12-13 00:00:00","Pulse","46"
"2023-12-13 00:00:00","Stress Level","Max : 51 / Avg : 13"
"2023-12-13 00:00:00","Stress Qualifier","calm"
"2023-12-13 00:00:00","Body Battery","Min : 58 / Max : 100 / Avg : 84"
"2023-12-13 09:52:15","Weight Kilograms","78.00"
"2023-12-14 00:00:00","Sleep Hours","10.12"
"2023-12-14 00:00:00","Time In Deep Sleep","1.29999995231628"
"2023-12-14 00:00:00","Time In Light Sleep","6.65000009536743"
"2023-12-14 00:00:00","Time In REM Sleep","2.16666674613953"
"2023-12-14 00:00:00","Time Awake","0.316666662693024"
"2023-12-14 00:00:00","Pulse","46"
"2023-12-14 00:00:00","Stress Level","Max : 96 / Avg : 19"
"2023-12-14 00:00:00","Stress Qualifier","calm"
"2023-12-14 00:00:00","Body Battery","Min : 34 / Max : 100 / Avg : 77"
"2023-12-14 08:57:44","Weight Kilograms","78.20"
"2023-12-15 00:00:00","Sleep Hours","8.77"
"2023-12-15 00:00:00","Time In Deep Sleep","1.54999995231628"
"2023-12-15 00:00:00","Time In Light Sleep","6.94999980926514"
"2023-12-15 00:00:00","Time In REM Sleep","0.266666680574417"
"2023-12-15 00:00:00","Time Awake","0.316666662693024"
"2023-12-15 00:00:00","Pulse","50"
"2023-12-15 00:00:00","Stress Level","Max : 98 / Avg : 23"
"2023-12-15 00:00:00","Stress Qualifier","calm"
"2023-12-15 00:00:00","Body Battery","Min : 34 / Max : 80 / Avg : 61"
"2023-12-15 09:21:06","Weight Kilograms","78.60"
"2023-12-15 14:28:39","Weight Kilograms","78.60"
"2023-12-15 15:22:06","Weight Kilograms","78.60"
"2023-12-15 15:27:54","Weight Kilograms","78.60"
"2023-12-16 00:00:00","Sleep Hours","7.53"
"2023-12-16 00:00:00","Time In Deep Sleep","1.61666667461395"
"2023-12-16 00:00:00","Time In Light Sleep","4.51666688919067"
"2023-12-16 00:00:00","Time In REM Sleep","1.39999997615814"
"2023-12-16 00:00:00","Time Awake","0.116666667163372"
"2023-12-16 00:00:00","Pulse","49"
"2023-12-16 00:00:00","Stress Level","Max : 85 / Avg : 21"
"2023-12-16 00:00:00","Stress Qualifier","calm"
"2023-12-16 00:00:00","Body Battery","Min : 33 / Max : 95 / Avg : 67"
"2023-12-16 06:14:52","Weight Kilograms","78.50"
"2023-12-17 00:00:00","Sleep Hours","8.63"
"2023-12-17 00:00:00","Time In Deep Sleep","1.11666667461395"
"2023-12-17 00:00:00","Time In Light Sleep","6.36666679382324"
"2023-12-17 00:00:00","Time In REM Sleep","1.14999997615814"
"2023-12-17 00:00:00","Time Awake","0.449999988079071"
"2023-12-17 00:00:00","Pulse","50"
"2023-12-17 00:00:00","Stress Level","Max : 84 / Avg : 20"
"2023-12-17 00:00:00","Stress Qualifier","calm"
"2023-12-17 00:00:00","Body Battery","Min : 39 / Max : 88 / Avg : 65"
"2023-12-17 09:21:06","Weight Kilograms","78.00"
"2023-12-17 10:34:44","Weight Kilograms","78.00"
"2023-12-18 00:00:00","Sleep Hours","9.13"
"2023-12-18 00:00:00","Time In Deep Sleep","1.08333337306976"
"2023-12-18 00:00:00","Time In Light Sleep","6.76666688919067"
"2023-12-18 00:00:00","Time In REM Sleep","1.28333330154419"
"2023-12-18 00:00:00","Time Awake","0.116666667163372"
"2023-12-18 00:00:00","Pulse","49"
"2023-12-18 00:00:00","Stress Level","Max : 90 / Avg : 20"
"2023-12-18 00:00:00","Stress Qualifier","calm"
"2023-12-18 00:00:00","Body Battery","Min : 45 / Max : 94 / Avg : 71"
"2023-12-18 08:59:52","Weight Kilograms","78.00"
"2023-12-18 18:15:38","Weight Kilograms","78.00"
"2023-12-19 00:00:00","Pulse","50"
"2023-12-19 00:00:00","Stress Level","Max : 97 / Avg : 22"
"2023-12-19 00:00:00","Stress Qualifier","calm"
"2023-12-19 00:00:00","Body Battery","Min : 38 / Max : 84 / Avg : 58"
"2023-12-19 00:00:00","Sleep Hours","6.13"
"2023-12-19 00:00:00","Time In Deep Sleep","0.716666638851166"
"2023-12-19 00:00:00","Time In Light Sleep","4.44999980926514"
"2023-12-19 00:00:00","Time In REM Sleep","0.966666638851166"
"2023-12-19 00:00:00","Time Awake","0.0666666701436043"
"2023-12-19 08:51:16","Weight Kilograms","78.00"
"2023-12-20 00:00:00","Sleep Hours","8.32"
"2023-12-20 00:00:00","Time In Deep Sleep","0.850000023841858"
"2023-12-20 00:00:00","Time In Light Sleep","5.90000009536743"
"2023-12-20 00:00:00","Time In REM Sleep","1.56666672229767"
"2023-12-20 00:00:00","Time Awake","0.200000002980232"
"2023-12-20 00:00:00","Pulse","50"
"2023-12-20 00:00:00","Stress Level","Max : 96 / Avg : 23"
"2023-12-20 00:00:00","Stress Qualifier","balanced"
"2023-12-20 00:00:00","Body Battery","Min : 35 / Max : 91 / Avg : 63"
"2023-12-20 07:33:00","Weight Kilograms","78.50"
"2023-12-20 18:00:48","Weight Kilograms","78.00"
"2023-12-21 00:00:00","Sleep Hours","7.55"
"2023-12-21 00:00:00","Time In Deep Sleep","1.79999995231628"
"2023-12-21 00:00:00","Time In Light Sleep","4.98333311080933"
"2023-12-21 00:00:00","Time In REM Sleep","0.766666650772095"
"2023-12-21 00:00:00","Time Awake","0.600000023841858"
"2023-12-21 00:00:00","Pulse","50"
"2023-12-21 00:00:00","Stress Level","Max : 91 / Avg : 21"
"2023-12-21 00:00:00","Stress Qualifier","calm"
"2023-12-21 00:00:00","Body Battery","Min : 35 / Max : 83 / Avg : 60"
"2023-12-21 07:33:26","Weight Kilograms","78.30"
"2023-12-22 00:00:00","Pulse","49"
"2023-12-22 00:00:00","Stress Level","Max : 73 / Avg : 15"
"2023-12-22 00:00:00","Stress Qualifier","calm"
"2023-12-22 00:00:00","Body Battery","Min : 34 / Max : 85 / Avg : 61"
"2023-12-22 00:00:00","Sleep Hours","5.98"
"2023-12-22 00:00:00","Time In Deep Sleep","1.41666662693024"
"2023-12-22 00:00:00","Time In Light Sleep","4.05000019073486"
"2023-12-22 00:00:00","Time In REM Sleep","0.516666650772095"
"2023-12-22 00:00:00","Time Awake","0.216666668653488"
"2023-12-23 00:00:00","Pulse","47"
"2023-12-23 00:00:00","Stress Level","Max : 81 / Avg : 18"
"2023-12-23 00:00:00","Stress Qualifier","calm"
"2023-12-23 00:00:00","Body Battery","Min : 43 / Max : 89 / Avg : 64"
"2023-12-23 00:00:00","Sleep Hours","6.50"
"2023-12-23 00:00:00","Time In Deep Sleep","1.36666667461395"
"2023-12-23 00:00:00","Time In Light Sleep","3.79999995231628"
"2023-12-23 00:00:00","Time In REM Sleep","1.33333337306976"
"2023-12-23 00:00:00","Time Awake","0.100000001490116"
"2023-12-24 00:00:00","Sleep Hours","7.65"
"2023-12-24 00:00:00","Time In Deep Sleep","1.35000002384186"
"2023-12-24 00:00:00","Time In Light Sleep","4.05000019073486"
"2023-12-24 00:00:00","Time In REM Sleep","2.25"
"2023-12-24 00:00:00","Time Awake","0"
"2023-12-24 00:00:00","Pulse","49"
"2023-12-24 00:00:00","Stress Level","Max : 82 / Avg : 23"
"2023-12-24 00:00:00","Stress Qualifier","balanced"
"2023-12-24 00:00:00","Body Battery","Min : 24 / Max : 93 / Avg : 60"
"2023-12-25 00:00:00","Pulse","51"
"2023-12-25 00:00:00","Stress Level","Max : 87 / Avg : 30"
"2023-12-25 00:00:00","Stress Qualifier","balanced"
"2023-12-25 00:00:00","Body Battery","Min : 15 / Max : 47 / Avg : 30"
"2023-12-25 00:00:00","Sleep Hours","4.88"
"2023-12-25 00:00:00","Time In Deep Sleep","0.366666674613953"
"2023-12-25 00:00:00","Time In Light Sleep","4.51666688919067"
"2023-12-25 00:00:00","Time In REM Sleep","0"
"2023-12-25 00:00:00","Time Awake","0.0833333358168602"
"2023-12-26 00:00:00","Sleep Hours","10.72"
"2023-12-26 00:00:00","Time In Deep Sleep","1.10000002384186"
"2023-12-26 00:00:00","Time In Light Sleep","7.65000009536743"
"2023-12-26 00:00:00","Time In REM Sleep","1.96666669845581"
"2023-12-26 00:00:00","Time Awake","0.200000002980232"
"2023-12-26 00:00:00","Pulse","51"
"2023-12-26 00:00:00","Stress Level","Max : 86 / Avg : 21"
"2023-12-26 00:00:00","Stress Qualifier","calm"
"2023-12-26 00:00:00","Body Battery","Min : 29 / Max : 97 / Avg : 68"
"2023-12-27 00:00:00","Pulse","52"
"2023-12-27 00:00:00","Stress Level","Max : 92 / Avg : 25"
"2023-12-27 00:00:00","Stress Qualifier","balanced"
"2023-12-27 00:00:00","Body Battery","Min : 34 / Max : 81 / Avg : 56"
"2023-12-27 00:00:00","Sleep Hours","7.57"
"2023-12-27 00:00:00","Time In Deep Sleep","1.46666669845581"
"2023-12-27 00:00:00","Time In Light Sleep","5.30000019073486"
"2023-12-27 00:00:00","Time In REM Sleep","0.800000011920929"
"2023-12-27 00:00:00","Time Awake","0.349999994039536"
"2023-12-28 00:00:00","Pulse","49"
"2023-12-28 00:00:00","Stress Level","Max : 89 / Avg : 23"
"2023-12-28 00:00:00","Stress Qualifier","balanced"
"2023-12-28 00:00:00","Body Battery","Min : 32 / Max : 93 / Avg : 59"
"2023-12-28 00:00:00","Sleep Hours","7.88"
"2023-12-28 00:00:00","Time In Deep Sleep","2.01666665077209"
"2023-12-28 00:00:00","Time In Light Sleep","4.69999980926514"
"2023-12-28 00:00:00","Time In REM Sleep","1.16666662693024"
"2023-12-28 00:00:00","Time Awake","0.349999994039536"
"2023-12-29 00:00:00","Pulse","50"
"2023-12-29 00:00:00","Stress Level","Max : 75 / Avg : 21"
"2023-12-29 00:00:00","Stress Qualifier","calm"
"2023-12-29 00:00:00","Body Battery","Min : 30 / Max : 89 / Avg : 61"
"2023-12-29 00:00:00","Sleep Hours","7.60"
"2023-12-29 00:00:00","Time In Deep Sleep","1.71666669845581"
"2023-12-29 00:00:00","Time In Light Sleep","4.93333339691162"
"2023-12-29 00:00:00","Time In REM Sleep","0.949999988079071"
"2023-12-29 00:00:00","Time Awake","0.150000005960464"
"2023-12-30 00:00:00","Pulse","54"
"2023-12-30 00:00:00","Stress Level","Max : 77 / Avg : 28"
"2023-12-30 00:00:00","Stress Qualifier","calm_awake"
"2023-12-30 00:00:00","Body Battery","Min : 33 / Max : 73 / Avg : 50"
"2023-12-30 00:00:00","Sleep Hours","1.95"
"2023-12-30 00:00:00","Time In Deep Sleep","0.983333349227905"
"2023-12-30 00:00:00","Time In Light Sleep","0.966666638851166"
"2023-12-30 00:00:00","Time In REM Sleep","0"
"2023-12-30 00:00:00","Time Awake","1.06666672229767"
"2023-12-31 00:00:00","Sleep Hours","7.90"
"2023-12-31 00:00:00","Time In Deep Sleep","0.216666668653488"
"2023-12-31 00:00:00","Time In Light Sleep","6.23333311080933"
"2023-12-31 00:00:00","Time In REM Sleep","1.45000004768372"
"2023-12-31 00:00:00","Time Awake","1.16666662693024"
"2023-12-31 00:00:00","Pulse","52"
"2023-12-31 00:00:00","Stress Level","Max : 98 / Avg : 27"
"2023-12-31 00:00:00","Stress Qualifier","balanced"
"2023-12-31 00:00:00","Body Battery","Min : 30 / Max : 83 / Avg : 58"
"2024-01-01 00:00:00","Pulse","51"
"2024-01-01 00:00:00","Stress Level","Max : 98 / Avg : 26"
"2024-01-01 00:00:00","Stress Qualifier","balanced"
"2024-01-01 00:00:00","Body Battery","Min : 31 / Max : 84 / Avg : 64"
"2024-01-01 00:00:00","Sleep Hours","10.58"
"2024-01-01 00:00:00","Time In Deep Sleep","1.18333327770233"
"2024-01-01 00:00:00","Time In Light Sleep","7.01666688919067"
"2024-01-01 00:00:00","Time In REM Sleep","2.38333344459534"
"2024-01-01 00:00:00","Time Awake","0.949999988079071"
"2024-01-02 00:00:00","Sleep Hours","10.10"
"2024-01-02 00:00:00","Time In Deep Sleep","1.08333337306976"
"2024-01-02 00:00:00","Time In Light Sleep","7.73333311080933"
"2024-01-02 00:00:00","Time In REM Sleep","1.28333330154419"
"2024-01-02 00:00:00","Time Awake","1.35000002384186"
"2024-01-02 00:00:00","Pulse","49"
"2024-01-02 00:00:00","Stress Level","Max : 66 / Avg : 19"
"2024-01-02 00:00:00","Stress Qualifier","calm"
"2024-01-02 00:00:00","Body Battery","Min : 57 / Max : 93 / Avg : 74"
"2024-01-03 00:00:00","Sleep Hours","10.45"
"2024-01-03 00:00:00","Time In Deep Sleep","0.633333325386047"
"2024-01-03 00:00:00","Time In Light Sleep","7.80000019073486"
"2024-01-03 00:00:00","Time In REM Sleep","2.01666665077209"
"2024-01-03 00:00:00","Time Awake","0.933333337306976"
"2024-01-03 00:00:00","Pulse","48"
"2024-01-03 00:00:00","Stress Level","Max : 81 / Avg : 19"
"2024-01-03 00:00:00","Stress Qualifier","calm"
"2024-01-03 00:00:00","Body Battery","Min : 46 / Max : 100 / Avg : 74"
"2024-01-03 09:26:08","Weight Kilograms","79.00"
"2024-01-03 11:13:30","Weight Kilograms","79.00"
"2024-01-04 00:00:00","Sleep Hours","7.50"
"2024-01-04 00:00:00","Time In Deep Sleep","0.733333349227905"
"2024-01-04 00:00:00","Time In Light Sleep","6.08333349227905"
"2024-01-04 00:00:00","Time In REM Sleep","0.683333337306976"
"2024-01-04 00:00:00","Time Awake","0.433333337306976"
"2024-01-04 00:00:00","Pulse","49"
"2024-01-04 00:00:00","Stress Level","Max : 91 / Avg : 23"
"2024-01-04 00:00:00","Stress Qualifier","balanced"
"2024-01-04 00:00:00","Body Battery","Min : 36 / Max : 90 / Avg : 64"
"2024-01-04 05:44:56","Weight Kilograms","78.30"
"2024-01-05 00:00:00","Pulse","49"
"2024-01-05 00:00:00","Stress Level","Max : 83 / Avg : 21"
"2024-01-05 00:00:00","Stress Qualifier","calm"
"2024-01-05 00:00:00","Body Battery","Min : 45 / Max : 93 / Avg : 74"
"2024-01-05 00:00:00","Sleep Hours","2.72"
"2024-01-05 00:00:00","Time In Deep Sleep","0.566666662693024"
"2024-01-05 00:00:00","Time In Light Sleep","2.04999995231628"
"2024-01-05 00:00:00","Time In REM Sleep","0.100000001490116"
"2024-01-05 00:00:00","Time Awake","0.433333337306976"
"2024-01-05 12:23:20","Weight Kilograms","78.30"
"2024-01-06 00:00:00","Sleep Hours","9.50"
"2024-01-06 00:00:00","Time In Deep Sleep","1.63333332538605"
"2024-01-06 00:00:00","Time In Light Sleep","6.48333311080933"
"2024-01-06 00:00:00","Time In REM Sleep","1.38333332538605"
"2024-01-06 00:00:00","Time Awake","0.899999976158142"
"2024-01-06 00:00:00","Pulse","48"
"2024-01-06 00:00:00","Stress Level","Max : 96 / Avg : 26"
"2024-01-06 00:00:00","Stress Qualifier","balanced"
"2024-01-06 00:00:00","Body Battery","Min : 41 / Max : 98 / Avg : 68"
"2024-01-07 00:00:00","Sleep Hours","11.50"
"2024-01-07 00:00:00","Time In Deep Sleep","0.833333313465118"
"2024-01-07 00:00:00","Time In Light Sleep","8.98333358764648"
"2024-01-07 00:00:00","Time In REM Sleep","1.68333327770233"
"2024-01-07 00:00:00","Time Awake","2.08333325386047"
"2024-01-07 00:00:00","Pulse","48"
"2024-01-07 00:00:00","Stress Level","Max : 94 / Avg : 21"
"2024-01-07 00:00:00","Stress Qualifier","calm"
"2024-01-07 00:00:00","Body Battery","Min : 42 / Max : 99 / Avg : 68"
"2024-01-07 14:48:32","Weight Kilograms","78.30"
"2024-01-07 15:00:37","Weight Kilograms","78.30"
"2024-01-08 00:00:00","Sleep Hours","8.65"
"2024-01-08 00:00:00","Time In Deep Sleep","1.73333334922791"
"2024-01-08 00:00:00","Time In Light Sleep","5"
"2024-01-08 00:00:00","Time In REM Sleep","1.91666662693024"
"2024-01-08 00:00:00","Time Awake","0.200000002980232"
"2024-01-08 00:00:00","Pulse","49"
"2024-01-08 00:00:00","Stress Level","Max : 93 / Avg : 23"
"2024-01-08 00:00:00","Stress Qualifier","balanced"
"2024-01-08 00:00:00","Body Battery","Min : 36 / Max : 87 / Avg : 62"
"2024-01-09 00:00:00","Sleep Hours","8.08"
"2024-01-09 00:00:00","Time In Deep Sleep","1.23333334922791"
"2024-01-09 00:00:00","Time In Light Sleep","5.75"
"2024-01-09 00:00:00","Time In REM Sleep","1.10000002384186"
"2024-01-09 00:00:00","Time Awake","0.0333333350718021"
"2024-01-09 00:00:00","Pulse","50"
"2024-01-09 00:00:00","Stress Level","Max : 76 / Avg : 18"
"2024-01-09 00:00:00","Stress Qualifier","calm"
"2024-01-09 00:00:00","Body Battery","Min : 36 / Max : 100 / Avg : 77"
"2024-01-10 00:00:00","Sleep Hours","6.18"
"2024-01-10 00:00:00","Time In Deep Sleep","1.70000004768372"
"2024-01-10 00:00:00","Time In Light Sleep","3.58333325386047"
"2024-01-10 00:00:00","Time In REM Sleep","0.899999976158142"
"2024-01-10 00:00:00","Time Awake","0.150000005960464"
"2024-01-10 00:00:00","Pulse","47"
"2024-01-10 00:00:00","Stress Level","Max : 92 / Avg : 19"
"2024-01-10 00:00:00","Stress Qualifier","calm"
"2024-01-10 00:00:00","Body Battery","Min : 36 / Max : 98 / Avg : 69"
"2024-01-11 00:00:00","Sleep Hours","6.28"
"2024-01-11 00:00:00","Time In Deep Sleep","1.75"
"2024-01-11 00:00:00","Time In Light Sleep","3.40000009536743"
"2024-01-11 00:00:00","Time In REM Sleep","1.13333332538605"
"2024-01-11 00:00:00","Time Awake","0.0666666701436043"
"2024-01-11 00:00:00","Pulse","48"
"2024-01-11 00:00:00","Stress Level","Max : 96 / Avg : 26"
"2024-01-11 00:00:00","Stress Qualifier","balanced"
"2024-01-11 00:00:00","Body Battery","Min : 16 / Max : 86 / Avg : 53"
"2024-01-12 00:00:00","Pulse","57"
"2024-01-12 00:00:00","Stress Level","Max : 90 / Avg : 29"
"2024-01-12 00:00:00","Stress Qualifier","stressful"
"2024-01-12 00:00:00","Body Battery","Min : 13 / Max : 47 / Avg : 34"
"2024-01-12 00:00:00","Sleep Hours","7.45"
"2024-01-12 00:00:00","Time In Deep Sleep","1.21666669845581"
"2024-01-12 00:00:00","Time In Light Sleep","5.75"
"2024-01-12 00:00:00","Time In REM Sleep","0.483333319425583"
"2024-01-12 00:00:00","Time Awake","1.60000002384186"
"2024-01-13 00:00:00","Sleep Hours","11.62"
"2024-01-13 00:00:00","Time In Deep Sleep","2.71666669845581"
"2024-01-13 00:00:00","Time In Light Sleep","6.66666650772095"
"2024-01-13 00:00:00","Time In REM Sleep","2.23333334922791"
"2024-01-13 00:00:00","Time Awake","0.816666662693024"
"2024-01-13 00:00:00","Pulse","46"
"2024-01-13 00:00:00","Stress Level","Max : 95 / Avg : 19"
"2024-01-13 00:00:00","Stress Qualifier","calm"
"2024-01-13 00:00:00","Body Battery","Min : 37 / Max : 100 / Avg : 77"
"2024-01-14 00:00:00","Sleep Hours","11.15"
"2024-01-14 00:00:00","Time In Deep Sleep","1.36666667461395"
"2024-01-14 00:00:00","Time In Light Sleep","8.01666641235352"
"2024-01-14 00:00:00","Time In REM Sleep","1.76666665077209"
"2024-01-14 00:00:00","Time Awake","0.949999988079071"
"2024-01-14 00:00:00","Pulse","48"
"2024-01-14 00:00:00","Stress Level","Max : 81 / Avg : 17"
"2024-01-14 00:00:00","Stress Qualifier","calm"
"2024-01-14 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 79"
"2024-01-14 10:32:47","Weight Kilograms","79.80"
"2024-01-15 00:00:00","Sleep Hours","9.98"
"2024-01-15 00:00:00","Time In Deep Sleep","1.45000004768372"
"2024-01-15 00:00:00","Time In Light Sleep","6.96666669845581"
"2024-01-15 00:00:00","Time In REM Sleep","1.56666672229767"
"2024-01-15 00:00:00","Time Awake","0.666666686534882"
"2024-01-15 00:00:00","Pulse","48"
"2024-01-15 00:00:00","Stress Level","Max : 99 / Avg : 23"
"2024-01-15 00:00:00","Stress Qualifier","balanced"
"2024-01-15 00:00:00","Body Battery","Min : 33 / Max : 99 / Avg : 68"
"2024-01-16 00:00:00","Pulse","50"
"2024-01-16 00:00:00","Stress Level","Max : 98 / Avg : 22"
"2024-01-16 00:00:00","Stress Qualifier","calm"
"2024-01-16 00:00:00","Body Battery","Min : 32 / Max : 90 / Avg : 59"
"2024-01-16 00:00:00","Sleep Hours","8.43"
"2024-01-16 00:00:00","Time In Deep Sleep","1.01666665077209"
"2024-01-16 00:00:00","Time In Light Sleep","6.55000019073486"
"2024-01-16 00:00:00","Time In REM Sleep","0.866666674613953"
"2024-01-16 00:00:00","Time Awake","0.616666674613953"
"2024-01-16 09:40:01","Weight Kilograms","78.60"
"2024-01-17 00:00:00","Sleep Hours","7.17"
"2024-01-17 00:00:00","Time In Deep Sleep","0.75"
"2024-01-17 00:00:00","Time In Light Sleep","5.43333339691162"
"2024-01-17 00:00:00","Time In REM Sleep","0.983333349227905"
"2024-01-17 00:00:00","Time Awake","0.349999994039536"
"2024-01-17 00:00:00","Pulse","51"
"2024-01-17 00:00:00","Stress Level","Max : 99 / Avg : 27"
"2024-01-17 00:00:00","Stress Qualifier","balanced"
"2024-01-17 00:00:00","Body Battery","Min : 16 / Max : 81 / Avg : 50"
"2024-01-17 07:10:21","Weight Kilograms","78.30"
"2024-01-18 00:00:00","Sleep Hours","10.15"
"2024-01-18 00:00:00","Time In Deep Sleep","0.400000005960464"
"2024-01-18 00:00:00","Time In Light Sleep","8.75"
"2024-01-18 00:00:00","Time In REM Sleep","1"
"2024-01-18 00:00:00","Time Awake","1.45000004768372"
"2024-01-18 00:00:00","Pulse","54"
"2024-01-18 00:00:00","Stress Level","Max : 77 / Avg : 24"
"2024-01-18 00:00:00","Stress Qualifier","balanced"
"2024-01-18 00:00:00","Body Battery","Min : 16 / Max : 67 / Avg : 49"
"2024-01-18 11:10:00","Weight Kilograms","77.70"
"2024-01-19 00:00:00","Sleep Hours","6.38"
"2024-01-19 00:00:00","Time In Deep Sleep","1.21666669845581"
"2024-01-19 00:00:00","Time In Light Sleep","4.61666679382324"
"2024-01-19 00:00:00","Time In REM Sleep","0.550000011920929"
"2024-01-19 00:00:00","Time Awake","0.0833333358168602"
"2024-01-19 00:00:00","Pulse","49"
"2024-01-19 00:00:00","Stress Level","Max : 82 / Avg : 18"
"2024-01-19 00:00:00","Stress Qualifier","calm"
"2024-01-19 00:00:00","Body Battery","Min : 42 / Max : 86 / Avg : 66"
"2024-01-19 07:03:39","Weight Kilograms","79.30"
"2024-01-20 00:00:00","Sleep Hours","9.98"
"2024-01-20 00:00:00","Time In Deep Sleep","1.20000004768372"
"2024-01-20 00:00:00","Time In Light Sleep","6.46666669845581"
"2024-01-20 00:00:00","Time In REM Sleep","2.31666660308838"
"2024-01-20 00:00:00","Time Awake","0.0166666675359011"
"2024-01-20 00:00:00","Pulse","49"
"2024-01-20 00:00:00","Stress Level","Max : 86 / Avg : 25"
"2024-01-20 00:00:00","Stress Qualifier","balanced"
"2024-01-20 00:00:00","Body Battery","Min : 34 / Max : 100 / Avg : 70"
"2024-01-20 09:18:34","Weight Kilograms","78.30"
"2024-01-21 00:00:00","Sleep Hours","10.90"
"2024-01-21 00:00:00","Time In Deep Sleep","1.79999995231628"
"2024-01-21 00:00:00","Time In Light Sleep","7.68333339691162"
"2024-01-21 00:00:00","Time In REM Sleep","1.41666662693024"
"2024-01-21 00:00:00","Time Awake","1.10000002384186"
"2024-01-21 00:00:00","Pulse","52"
"2024-01-21 00:00:00","Stress Level","Max : 99 / Avg : 24"
"2024-01-21 00:00:00","Stress Qualifier","calm"
"2024-01-21 00:00:00","Body Battery","Min : 35 / Max : 76 / Avg : 57"
"2024-01-21 11:04:58","Weight Kilograms","78.90"
"2024-01-22 00:00:00","Sleep Hours","10.18"
"2024-01-22 00:00:00","Time In Deep Sleep","0.983333349227905"
"2024-01-22 00:00:00","Time In Light Sleep","7.63333320617676"
"2024-01-22 00:00:00","Time In REM Sleep","1.56666672229767"
"2024-01-22 00:00:00","Time Awake","0.400000005960464"
"2024-01-22 00:00:00","Pulse","51"
"2024-01-22 00:00:00","Stress Level","Max : 99 / Avg : 19"
"2024-01-22 00:00:00","Stress Qualifier","calm"
"2024-01-22 00:00:00","Body Battery","Min : 37 / Max : 90 / Avg : 67"
"2024-01-22 10:32:41","Weight Kilograms","78.50"
"2024-01-23 00:00:00","Sleep Hours","10.65"
"2024-01-23 00:00:00","Time In Deep Sleep","0.633333325386047"
"2024-01-23 00:00:00","Time In Light Sleep","8.60000038146973"
"2024-01-23 00:00:00","Time In REM Sleep","1.41666662693024"
"2024-01-23 00:00:00","Time Awake","0.366666674613953"
"2024-01-23 00:00:00","Pulse","48"
"2024-01-23 00:00:00","Stress Level","Max : 90 / Avg : 18"
"2024-01-23 00:00:00","Stress Qualifier","calm"
"2024-01-23 00:00:00","Body Battery","Min : 41 / Max : 100 / Avg : 76"
"2024-01-23 10:15:52","Weight Kilograms","78.30"
"2024-01-24 00:00:00","Sleep Hours","8.80"
"2024-01-24 00:00:00","Time In Deep Sleep","0.949999988079071"
"2024-01-24 00:00:00","Time In Light Sleep","6.66666650772095"
"2024-01-24 00:00:00","Time In REM Sleep","1.18333327770233"
"2024-01-24 00:00:00","Time Awake","0.25"
