"Timestamp","Type","Value"
"2022-11-06 00:00:00","Body Battery","Min : 40 / Max : 85 / Avg : 62"
"2022-11-07 00:00:00","Stress Level","Max : 89 / Avg : 25"
"2022-11-07 00:00:00","Stress Qualifier","calm_awake"
"2022-11-07 00:00:00","Body Battery","Min : 35 / Max : 97 / Avg : 64"
"2022-11-08 00:00:00","Stress Level","Max : 96 / Avg : 27"
"2022-11-08 00:00:00","Stress Qualifier","calm_awake"
"2022-11-08 00:00:00","Body Battery","Min : 30 / Max : 91 / Avg : 59"
"2022-11-09 00:00:00","Stress Level","Max : 93 / Avg : 28"
"2022-11-09 00:00:00","Stress Qualifier","calm_awake"
"2022-11-09 00:00:00","Body Battery","Min : 29 / Max : 78 / Avg : 50"
"2022-11-10 00:00:00","Sleep Hours","9.32"
"2022-11-10 00:00:00","Time In Deep Sleep","1.21666669845581"
"2022-11-10 00:00:00","Time In Light Sleep","5.55000019073486"
"2022-11-10 00:00:00","Time In REM Sleep","2.54999995231628"
"2022-11-10 00:00:00","Time Awake","0.433333337306976"
"2022-11-10 00:00:00","Stress Level","Max : 71 / Avg : 18"
"2022-11-10 00:00:00","Stress Qualifier","calm"
"2022-11-10 00:00:00","Body Battery","Min : 36 / Max : 83 / Avg : 68"
"2022-11-11 00:00:00","Sleep Hours","8.82"
"2022-11-11 00:00:00","Time In Deep Sleep","1.10000002384186"
"2022-11-11 00:00:00","Time In Light Sleep","5.71666669845581"
"2022-11-11 00:00:00","Time In REM Sleep","2"
"2022-11-11 00:00:00","Time Awake","0.800000011920929"
"2022-11-11 00:00:00","Stress Level","Max : 100 / Avg : 19"
"2022-11-11 00:00:00","Stress Qualifier","calm"
"2022-11-11 00:00:00","Body Battery","Min : 34 / Max : 100 / Avg : 76"
"2022-11-12 00:00:00","Stress Level","Max : 74 / Avg : 14"
"2022-11-12 00:00:00","Stress Qualifier","calm"
"2022-11-12 00:00:00","Body Battery","Min : 32 / Max : 92 / Avg : 72"
"2022-11-12 00:00:00","Sleep Hours","7.23"
"2022-11-12 00:00:00","Time In Deep Sleep","1.29999995231628"
"2022-11-12 00:00:00","Time In Light Sleep","5.76666688919067"
"2022-11-12 00:00:00","Time In REM Sleep","0.16666667163372"
"2022-11-12 00:00:00","Time Awake","1.08333337306976"
"2022-11-13 00:00:00","Sleep Hours","9.57"
"2022-11-13 00:00:00","Time In Deep Sleep","1.5"
"2022-11-13 00:00:00","Time In Light Sleep","5.51666688919067"
"2022-11-13 00:00:00","Time In REM Sleep","2.54999995231628"
"2022-11-13 00:00:00","Time Awake","0.150000005960464"
"2022-11-13 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2022-11-13 00:00:00","Stress Qualifier","calm"
"2022-11-13 00:00:00","Body Battery","Min : 39 / Max : 100 / Avg : 78"
"2022-11-14 00:00:00","Stress Level","Max : 72 / Avg : 21"
"2022-11-14 00:00:00","Stress Qualifier","calm_awake"
"2022-11-14 00:00:00","Body Battery","Min : 42 / Max : 84 / Avg : 64"
"2022-11-15 00:00:00","Stress Level","Max : 92 / Avg : 21"
"2022-11-15 00:00:00","Stress Qualifier","calm_awake"
"2022-11-15 00:00:00","Body Battery","Min : 39 / Max : 100 / Avg : 68"
"2022-11-16 00:00:00","Stress Level","Max : 96 / Avg : 24"
"2022-11-16 00:00:00","Stress Qualifier","calm_awake"
"2022-11-16 00:00:00","Body Battery","Min : 33 / Max : 92 / Avg : 59"
"2022-11-17 00:00:00","Stress Level","Max : 100 / Avg : 21"
"2022-11-17 00:00:00","Stress Qualifier","calm_awake"
"2022-11-17 00:00:00","Body Battery","Min : 39 / Max : 89 / Avg : 62"
"2022-11-18 00:00:00","Stress Level","Max : 79 / Avg : 21"
"2022-11-18 00:00:00","Stress Qualifier","calm_awake"
"2022-11-18 00:00:00","Body Battery","Min : 43 / Max : 83 / Avg : 63"
"2022-11-19 00:00:00","Stress Level","Max : 58 / Avg : 19"
"2022-11-19 00:00:00","Stress Qualifier","calm_awake"
"2022-11-19 00:00:00","Body Battery","Min : 44 / Max : 93 / Avg : 71"
"2022-11-20 00:00:00","Stress Level","Max : 100 / Avg : 23"
"2022-11-20 00:00:00","Stress Qualifier","calm_awake"
"2022-11-20 00:00:00","Body Battery","Min : 28 / Max : 84 / Avg : 58"
"2022-11-21 00:00:00","Stress Level","Max : 64 / Avg : 16"
"2022-11-21 00:00:00","Stress Qualifier","calm_awake"
"2022-11-21 00:00:00","Body Battery","Min : 41 / Max : 88 / Avg : 73"
"2022-11-22 00:00:00","Stress Level","Max : 93 / Avg : 18"
"2022-11-22 00:00:00","Stress Qualifier","calm_awake"
"2022-11-22 00:00:00","Body Battery","Min : 46 / Max : 100 / Avg : 78"
"2022-11-23 00:00:00","Stress Level","Max : 96 / Avg : 26"
"2022-11-23 00:00:00","Stress Qualifier","calm_awake"
"2022-11-23 00:00:00","Body Battery","Min : 31 / Max : 99 / Avg : 66"
"2022-11-24 00:00:00","Stress Level","Max : 90 / Avg : 36"
"2022-11-24 00:00:00","Stress Qualifier","calm_awake"
"2022-11-24 00:00:00","Body Battery","Min : 19 / Max : 66 / Avg : 41"
"2022-11-25 00:00:00","Stress Level","Max : 81 / Avg : 37"
"2022-11-25 00:00:00","Stress Qualifier","balanced_awake"
"2022-11-25 00:00:00","Body Battery","Min : 14 / Max : 59 / Avg : 35"
"2022-11-26 00:00:00","Stress Level","Max : 81 / Avg : 25"
"2022-11-26 00:00:00","Stress Qualifier","calm_awake"
"2022-11-26 00:00:00","Body Battery","Min : 14 / Max : 47 / Avg : 37"
"2022-11-27 00:00:00","Stress Level","Max : 100 / Avg : 31"
"2022-11-27 00:00:00","Stress Qualifier","calm_awake"
"2022-11-27 00:00:00","Body Battery","Min : 30 / Max : 77 / Avg : 49"
"2022-11-28 00:00:00","Stress Level","Max : 81 / Avg : 21"
"2022-11-28 00:00:00","Stress Qualifier","calm_awake"
"2022-11-28 00:00:00","Body Battery","Min : 30 / Max : 93 / Avg : 63"
"2022-11-29 00:00:00","Stress Level","Max : 84 / Avg : 19"
"2022-11-29 00:00:00","Stress Qualifier","calm_awake"
"2022-11-29 00:00:00","Body Battery","Min : 44 / Max : 100 / Avg : 73"
"2022-11-30 00:00:00","Stress Level","Max : 99 / Avg : 24"
"2022-11-30 00:00:00","Stress Qualifier","calm_awake"
"2022-11-30 00:00:00","Body Battery","Min : 36 / Max : 100 / Avg : 71"
"2022-12-01 00:00:00","Stress Level","Max : 97 / Avg : 31"
"2022-12-01 00:00:00","Stress Qualifier","calm_awake"
"2022-12-01 00:00:00","Body Battery","Min : 22 / Max : 75 / Avg : 50"
"2022-12-02 00:00:00","Stress Level","Max : 99 / Avg : 48"
"2022-12-02 00:00:00","Stress Qualifier","balanced_awake"
"2022-12-02 00:00:00","Body Battery","Min : 5 / Max : 41 / Avg : 19"
"2022-12-03 00:00:00","Stress Level","Max : 93 / Avg : 55"
"2022-12-03 00:00:00","Stress Qualifier","very_stressful_awake"
"2022-12-03 00:00:00","Body Battery","Min : 5 / Max : 17 / Avg : 8"
"2022-12-04 00:00:00","Stress Level","Max : 80 / Avg : 22"
"2022-12-04 00:00:00","Stress Qualifier","calm_awake"
"2022-12-04 00:00:00","Body Battery","Min : 5 / Max : 82 / Avg : 53"
"2022-12-05 00:00:00","Stress Level","Max : 98 / Avg : 18"
"2022-12-05 00:00:00","Stress Qualifier","calm_awake"
"2022-12-05 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 75"
"2022-12-06 00:00:00","Stress Level","Max : 93 / Avg : 21"
"2022-12-06 00:00:00","Stress Qualifier","calm_awake"
"2022-12-06 00:00:00","Body Battery","Min : 33 / Max : 94 / Avg : 67"
"2022-12-07 00:00:00","Stress Level","Max : 90 / Avg : 29"
"2022-12-07 00:00:00","Stress Qualifier","calm_awake"
"2022-12-07 00:00:00","Body Battery","Min : 21 / Max : 63 / Avg : 46"
"2022-12-08 00:00:00","Stress Level","Max : 97 / Avg : 33"
"2022-12-08 00:00:00","Stress Qualifier","calm_awake"
"2022-12-08 00:00:00","Body Battery","Min : 16 / Max : 58 / Avg : 30"
"2022-12-09 00:00:00","Stress Level","Max : 86 / Avg : 37"
"2022-12-09 00:00:00","Stress Qualifier","balanced_awake"
"2022-12-09 00:00:00","Body Battery","Min : 20 / Max : 60 / Avg : 42"
"2022-12-10 00:00:00","Stress Level","Max : 76 / Avg : 23"
"2022-12-10 00:00:00","Stress Qualifier","calm_awake"
"2022-12-10 00:00:00","Body Battery","Min : 19 / Max : 74 / Avg : 52"
"2022-12-11 00:00:00","Stress Level","Max : 93 / Avg : 24"
"2022-12-11 00:00:00","Stress Qualifier","calm_awake"
"2022-12-11 00:00:00","Body Battery","Min : 35 / Max : 90 / Avg : 63"
"2022-12-12 00:00:00","Stress Level","Max : 86 / Avg : 26"
"2022-12-12 00:00:00","Stress Qualifier","calm_awake"
"2022-12-12 00:00:00","Body Battery","Min : 33 / Max : 89 / Avg : 61"
"2022-12-13 00:00:00","Stress Level","Max : 89 / Avg : 30"
"2022-12-13 00:00:00","Stress Qualifier","calm_awake"
"2022-12-13 00:00:00","Body Battery","Min : 27 / Max : 71 / Avg : 47"
"2022-12-14 00:00:00","Stress Level","Max : 90 / Avg : 26"
"2022-12-14 00:00:00","Stress Qualifier","calm_awake"
"2022-12-14 00:00:00","Body Battery","Min : 28 / Max : 80 / Avg : 53"
"2022-12-15 00:00:00","Stress Level","Max : 83 / Avg : 28"
"2022-12-15 00:00:00","Stress Qualifier","calm_awake"
"2022-12-15 00:00:00","Body Battery","Min : 17 / Max : 63 / Avg : 42"
"2022-12-16 00:00:00","Stress Level","Max : 98 / Avg : 31"
"2022-12-16 00:00:00","Stress Qualifier","calm_awake"
"2022-12-16 00:00:00","Body Battery","Min : 20 / Max : 88 / Avg : 54"
"2022-12-17 00:00:00","Stress Level","Max : 93 / Avg : 27"
"2022-12-17 00:00:00","Stress Qualifier","calm_awake"
"2022-12-17 00:00:00","Body Battery","Min : 15 / Max : 65 / Avg : 38"
"2022-12-18 00:00:00","Stress Level","Max : 85 / Avg : 26"
"2022-12-18 00:00:00","Stress Qualifier","calm_awake"
"2022-12-18 00:00:00","Body Battery","Min : 32 / Max : 68 / Avg : 48"
"2022-12-19 00:00:00","Sleep Hours","7.92"
"2022-12-19 00:00:00","Time In Deep Sleep","0.783333361148834"
"2022-12-19 00:00:00","Time In Light Sleep","5.94999980926514"
"2022-12-19 00:00:00","Time In REM Sleep","1.18333327770233"
"2022-12-19 00:00:00","Time Awake","0.266666680574417"
"2022-12-19 00:00:00","Stress Level","Max : 85 / Avg : 24"
"2022-12-19 00:00:00","Stress Qualifier","balanced"
"2022-12-19 00:00:00","Body Battery","Min : 23 / Max : 93 / Avg : 58"
"2022-12-20 00:00:00","Sleep Hours","7.78"
"2022-12-20 00:00:00","Time In Deep Sleep","1.03333330154419"
"2022-12-20 00:00:00","Time In Light Sleep","4.93333339691162"
"2022-12-20 00:00:00","Time In REM Sleep","1.81666672229767"
"2022-12-20 00:00:00","Time Awake","0.0333333350718021"
"2022-12-20 00:00:00","Stress Level","Max : 93 / Avg : 28"
"2022-12-20 00:00:00","Stress Qualifier","balanced"
"2022-12-20 00:00:00","Body Battery","Min : 29 / Max : 78 / Avg : 52"
"2022-12-21 00:00:00","Sleep Hours","8.37"
"2022-12-21 00:00:00","Time In Deep Sleep","1.33333337306976"
"2022-12-21 00:00:00","Time In Light Sleep","5.58333349227905"
"2022-12-21 00:00:00","Time In REM Sleep","1.45000004768372"
"2022-12-21 00:00:00","Time Awake","0.383333325386047"
"2022-12-21 00:00:00","Stress Level","Max : 94 / Avg : 27"
"2022-12-21 00:00:00","Stress Qualifier","balanced"
"2022-12-21 00:00:00","Body Battery","Min : 32 / Max : 99 / Avg : 65"
"2022-12-22 00:00:00","Sleep Hours","8.78"
"2022-12-22 00:00:00","Time In Deep Sleep","1.36666667461395"
"2022-12-22 00:00:00","Time In Light Sleep","6"
"2022-12-22 00:00:00","Time In REM Sleep","1.41666662693024"
"2022-12-22 00:00:00","Time Awake","0.183333337306976"
"2022-12-22 00:00:00","Stress Level","Max : 91 / Avg : 22"
"2022-12-22 00:00:00","Stress Qualifier","balanced"
"2022-12-22 00:00:00","Body Battery","Min : 27 / Max : 82 / Avg : 54"
"2022-12-23 00:00:00","Sleep Hours","7.93"
"2022-12-23 00:00:00","Time In Deep Sleep","1.51666665077209"
"2022-12-23 00:00:00","Time In Light Sleep","4.66666650772095"
"2022-12-23 00:00:00","Time In REM Sleep","1.54999995231628"
"2022-12-23 00:00:00","Time Awake","0"
"2022-12-23 00:00:00","Stress Level","Max : 85 / Avg : 21"
"2022-12-23 00:00:00","Stress Qualifier","balanced"
"2022-12-23 00:00:00","Body Battery","Min : 34 / Max : 95 / Avg : 61"
"2022-12-24 00:00:00","Sleep Hours","8.13"
"2022-12-24 00:00:00","Time In Deep Sleep","1.23333334922791"
"2022-12-24 00:00:00","Time In Light Sleep","4.73333311080933"
"2022-12-24 00:00:00","Time In REM Sleep","2.16666674613953"
"2022-12-24 00:00:00","Time Awake","0.0166666675359011"
"2022-12-24 00:00:00","Stress Level","Max : 92 / Avg : 35"
"2022-12-24 00:00:00","Stress Qualifier","balanced"
"2022-12-24 00:00:00","Body Battery","Min : 8 / Max : 100 / Avg : 57"
"2022-12-25 00:00:00","Stress Level","Max : 82 / Avg : 33"
"2022-12-25 00:00:00","Stress Qualifier","stressful"
"2022-12-25 00:00:00","Body Battery","Min : 7 / Max : 41 / Avg : 20"
"2022-12-25 00:00:00","Sleep Hours","5.98"
"2022-12-25 00:00:00","Time In Deep Sleep","0.550000011920929"
"2022-12-25 00:00:00","Time In Light Sleep","4.96666669845581"
"2022-12-25 00:00:00","Time In REM Sleep","0.466666668653488"
"2022-12-25 00:00:00","Time Awake","1.71666669845581"
"2022-12-26 00:00:00","Sleep Hours","6.70"
"2022-12-26 00:00:00","Time In Deep Sleep","0.983333349227905"
"2022-12-26 00:00:00","Time In Light Sleep","5.28333330154419"
"2022-12-26 00:00:00","Time In REM Sleep","0.433333337306976"
"2022-12-26 00:00:00","Time Awake","0.550000011920929"
"2022-12-26 00:00:00","Stress Level","Max : 81 / Avg : 20"
"2022-12-26 00:00:00","Stress Qualifier","calm"
"2022-12-26 00:00:00","Body Battery","Min : 14 / Max : 69 / Avg : 47"
"2022-12-27 00:00:00","Sleep Hours","8.87"
"2022-12-27 00:00:00","Time In Deep Sleep","1.28333330154419"
"2022-12-27 00:00:00","Time In Light Sleep","5.61666679382324"
"2022-12-27 00:00:00","Time In REM Sleep","1.96666669845581"
"2022-12-27 00:00:00","Time Awake","0.266666680574417"
"2022-12-27 00:00:00","Stress Level","Max : 85 / Avg : 26"
"2022-12-27 00:00:00","Stress Qualifier","balanced"
"2022-12-27 00:00:00","Body Battery","Min : 24 / Max : 100 / Avg : 65"
"2022-12-28 00:00:00","Sleep Hours","7.87"
"2022-12-28 00:00:00","Time In Deep Sleep","0.883333325386047"
"2022-12-28 00:00:00","Time In Light Sleep","6.38333320617676"
"2022-12-28 00:00:00","Time In REM Sleep","0.600000023841858"
"2022-12-28 00:00:00","Time Awake","1.31666672229767"
"2022-12-28 00:00:00","Stress Level","Max : 87 / Avg : 29"
"2022-12-28 00:00:00","Stress Qualifier","balanced"
"2022-12-28 00:00:00","Body Battery","Min : 24 / Max : 63 / Avg : 41"
"2022-12-29 00:00:00","Sleep Hours","9.27"
"2022-12-29 00:00:00","Time In Deep Sleep","1.39999997615814"
"2022-12-29 00:00:00","Time In Light Sleep","5.46666669845581"
"2022-12-29 00:00:00","Time In REM Sleep","2.40000009536743"
"2022-12-29 00:00:00","Time Awake","0"
"2022-12-29 00:00:00","Stress Level","Max : 95 / Avg : 16"
"2022-12-29 00:00:00","Stress Qualifier","calm"
"2022-12-29 00:00:00","Body Battery","Min : 20 / Max : 100 / Avg : 64"
"2022-12-30 00:00:00","Sleep Hours","7.00"
"2022-12-30 00:00:00","Time In Deep Sleep","0.816666662693024"
"2022-12-30 00:00:00","Time In Light Sleep","5.26666688919067"
"2022-12-30 00:00:00","Time In REM Sleep","0.916666686534882"
"2022-12-30 00:00:00","Time Awake","0.483333319425583"
"2022-12-30 00:00:00","Stress Level","Max : 85 / Avg : 20"
"2022-12-30 00:00:00","Stress Qualifier","calm"
"2022-12-30 00:00:00","Body Battery","Min : 31 / Max : 84 / Avg : 59"
"2022-12-31 00:00:00","Sleep Hours","5.58"
"2022-12-31 00:00:00","Time In Deep Sleep","0.916666686534882"
"2022-12-31 00:00:00","Time In Light Sleep","4.41666650772095"
"2022-12-31 00:00:00","Time In REM Sleep","0.25"
"2022-12-31 00:00:00","Time Awake","0.516666650772095"
"2022-12-31 00:00:00","Stress Level","Max : 95 / Avg : 26"
"2022-12-31 00:00:00","Stress Qualifier","balanced"
"2022-12-31 00:00:00","Body Battery","Min : 18 / Max : 95 / Avg : 59"
"2023-01-01 00:00:00","Stress Level","Max : 93 / Avg : 40"
"2023-01-01 00:00:00","Stress Qualifier","stressful"
"2023-01-01 00:00:00","Body Battery","Min : 11 / Max : 56 / Avg : 30"
"2023-01-01 00:00:00","Sleep Hours","5.07"
"2023-01-01 00:00:00","Time In Deep Sleep","0.400000005960464"
"2023-01-01 00:00:00","Time In Light Sleep","4.66666650772095"
"2023-01-01 00:00:00","Time In REM Sleep","0"
"2023-01-01 00:00:00","Time Awake","0.800000011920929"
"2023-01-02 00:00:00","Sleep Hours","8.30"
"2023-01-02 00:00:00","Time In Deep Sleep","1.93333327770233"
"2023-01-02 00:00:00","Time In Light Sleep","6.36666679382324"
"2023-01-02 00:00:00","Time In REM Sleep","0"
"2023-01-02 00:00:00","Time Awake","2.25"
"2023-01-02 00:00:00","Stress Level","Max : 91 / Avg : 37"
"2023-01-02 00:00:00","Stress Qualifier","stressful"
"2023-01-02 00:00:00","Body Battery","Min : 22 / Max : 45 / Avg : 29"
"2023-01-03 00:00:00","Sleep Hours","10.43"
"2023-01-03 00:00:00","Time In Deep Sleep","0.966666638851166"
"2023-01-03 00:00:00","Time In Light Sleep","8.26666641235352"
"2023-01-03 00:00:00","Time In REM Sleep","1.20000004768372"
"2023-01-03 00:00:00","Time Awake","0.783333361148834"
"2023-01-03 00:00:00","Stress Level","Max : 86 / Avg : 18"
"2023-01-03 00:00:00","Stress Qualifier","calm"
"2023-01-03 00:00:00","Body Battery","Min : 46 / Max : 99 / Avg : 70"
"2023-01-04 00:00:00","Sleep Hours","8.25"
"2023-01-04 00:00:00","Time In Deep Sleep","1.11666667461395"
"2023-01-04 00:00:00","Time In Light Sleep","5.40000009536743"
"2023-01-04 00:00:00","Time In REM Sleep","1.73333334922791"
"2023-01-04 00:00:00","Time Awake","0.0500000007450581"
"2023-01-04 00:00:00","Stress Level","Max : 79 / Avg : 21"
"2023-01-04 00:00:00","Stress Qualifier","balanced"
"2023-01-04 00:00:00","Body Battery","Min : 26 / Max : 100 / Avg : 66"
"2023-01-05 00:00:00","Sleep Hours","7.47"
"2023-01-05 00:00:00","Time In Deep Sleep","0.716666638851166"
"2023-01-05 00:00:00","Time In Light Sleep","5.51666688919067"
"2023-01-05 00:00:00","Time In REM Sleep","1.23333334922791"
"2023-01-05 00:00:00","Time Awake","0.5"
"2023-01-05 00:00:00","Stress Level","Max : 82 / Avg : 22"
"2023-01-05 00:00:00","Stress Qualifier","balanced"
"2023-01-05 00:00:00","Body Battery","Min : 26 / Max : 86 / Avg : 56"
"2023-01-06 00:00:00","Sleep Hours","8.00"
"2023-01-06 00:00:00","Time In Deep Sleep","0.716666638851166"
"2023-01-06 00:00:00","Time In Light Sleep","5.78333330154419"
"2023-01-06 00:00:00","Time In REM Sleep","1.5"
"2023-01-06 00:00:00","Time Awake","0.216666668653488"
"2023-01-06 00:00:00","Stress Level","Max : 92 / Avg : 25"
"2023-01-06 00:00:00","Stress Qualifier","balanced"
"2023-01-06 00:00:00","Body Battery","Min : 32 / Max : 87 / Avg : 56"
"2023-01-07 00:00:00","Sleep Hours","5.67"
"2023-01-07 00:00:00","Time In Deep Sleep","0.883333325386047"
"2023-01-07 00:00:00","Time In Light Sleep","4.46666669845581"
"2023-01-07 00:00:00","Time In REM Sleep","0.316666662693024"
"2023-01-07 00:00:00","Time Awake","0.0166666675359011"
"2023-01-07 00:00:00","Stress Level","Max : 83 / Avg : 27"
"2023-01-07 00:00:00","Stress Qualifier","balanced"
"2023-01-07 00:00:00","Body Battery","Min : 23 / Max : 84 / Avg : 51"
"2023-01-08 00:00:00","Sleep Hours","8.77"
"2023-01-08 00:00:00","Time In Deep Sleep","0.683333337306976"
"2023-01-08 00:00:00","Time In Light Sleep","5.90000009536743"
"2023-01-08 00:00:00","Time In REM Sleep","2.18333339691162"
"2023-01-08 00:00:00","Time Awake","0.133333340287209"
"2023-01-08 00:00:00","Stress Level","Max : 93 / Avg : 22"
"2023-01-08 00:00:00","Stress Qualifier","balanced"
"2023-01-08 00:00:00","Body Battery","Min : 32 / Max : 87 / Avg : 59"
"2023-01-09 00:00:00","Sleep Hours","8.88"
"2023-01-09 00:00:00","Time In Deep Sleep","0.75"
"2023-01-09 00:00:00","Time In Light Sleep","6.28333330154419"
"2023-01-09 00:00:00","Time In REM Sleep","1.85000002384186"
"2023-01-09 00:00:00","Time Awake","0.533333361148834"
"2023-01-09 00:00:00","Stress Level","Max : 77 / Avg : 20"
"2023-01-09 00:00:00","Stress Qualifier","balanced"
"2023-01-09 00:00:00","Body Battery","Min : 42 / Max : 100 / Avg : 68"
"2023-01-10 00:00:00","Sleep Hours","8.13"
"2023-01-10 00:00:00","Time In Deep Sleep","0.416666656732559"
"2023-01-10 00:00:00","Time In Light Sleep","6.59999990463257"
"2023-01-10 00:00:00","Time In REM Sleep","1.11666667461395"
"2023-01-10 00:00:00","Time Awake","1.51666665077209"
"2023-01-10 00:00:00","Stress Level","Max : 84 / Avg : 19"
"2023-01-10 00:00:00","Stress Qualifier","calm"
"2023-01-10 00:00:00","Body Battery","Min : 49 / Max : 99 / Avg : 70"
"2023-01-11 00:00:00","Sleep Hours","8.42"
"2023-01-11 00:00:00","Time In Deep Sleep","1.04999995231628"
"2023-01-11 00:00:00","Time In Light Sleep","5.51666688919067"
"2023-01-11 00:00:00","Time In REM Sleep","1.85000002384186"
"2023-01-11 00:00:00","Time Awake","0.0500000007450581"
"2023-01-11 00:00:00","Stress Level","Max : 85 / Avg : 21"
"2023-01-11 00:00:00","Stress Qualifier","balanced"
"2023-01-11 00:00:00","Body Battery","Min : 27 / Max : 100 / Avg : 66"
"2023-01-12 00:00:00","Sleep Hours","8.17"
"2023-01-12 00:00:00","Time In Deep Sleep","0.833333313465118"
"2023-01-12 00:00:00","Time In Light Sleep","6.34999990463257"
"2023-01-12 00:00:00","Time In REM Sleep","0.983333349227905"
"2023-01-12 00:00:00","Time Awake","0.200000002980232"
"2023-01-12 00:00:00","Stress Level","Max : 93 / Avg : 26"
"2023-01-12 00:00:00","Stress Qualifier","balanced"
"2023-01-12 00:00:00","Body Battery","Min : 29 / Max : 84 / Avg : 57"
"2023-01-13 00:00:00","Sleep Hours","8.50"
"2023-01-13 00:00:00","Time In Deep Sleep","0.266666680574417"
"2023-01-13 00:00:00","Time In Light Sleep","6.31666660308838"
"2023-01-13 00:00:00","Time In REM Sleep","1.91666662693024"
"2023-01-13 00:00:00","Time Awake","0.0666666701436043"
"2023-01-13 00:00:00","Stress Level","Max : 84 / Avg : 29"
"2023-01-13 00:00:00","Stress Qualifier","balanced"
"2023-01-13 00:00:00","Body Battery","Min : 19 / Max : 91 / Avg : 56"
"2023-01-14 00:00:00","Sleep Hours","6.33"
"2023-01-14 00:00:00","Time In Deep Sleep","0.550000011920929"
"2023-01-14 00:00:00","Time In Light Sleep","5.41666650772095"
"2023-01-14 00:00:00","Time In REM Sleep","0.366666674613953"
"2023-01-14 00:00:00","Time Awake","0.0333333350718021"
"2023-01-14 00:00:00","Stress Level","Max : 85 / Avg : 22"
"2023-01-14 00:00:00","Stress Qualifier","calm"
"2023-01-14 00:00:00","Body Battery","Min : 25 / Max : 76 / Avg : 54"
"2023-01-15 00:00:00","Sleep Hours","9.22"
"2023-01-15 00:00:00","Time In Deep Sleep","0.633333325386047"
"2023-01-15 00:00:00","Time In Light Sleep","6.83333349227905"
"2023-01-15 00:00:00","Time In REM Sleep","1.75"
"2023-01-15 00:00:00","Time Awake","0.366666674613953"
"2023-01-15 00:00:00","Stress Level","Max : 90 / Avg : 31"
"2023-01-15 00:00:00","Stress Qualifier","balanced"
"2023-01-15 00:00:00","Body Battery","Min : 18 / Max : 89 / Avg : 53"
"2023-01-16 00:00:00","Stress Level","Max : 32 / Avg : 14"
"2023-01-16 00:00:00","Stress Qualifier","unknown"
"2023-01-16 00:00:00","Body Battery","Min : 24 / Max : 76 / Avg : 51"
"2023-01-31 00:00:00","Stress Level","Max : 98 / Avg : 36"
"2023-01-31 00:00:00","Stress Qualifier","calm_awake"
"2023-01-31 00:00:00","Body Battery","Min : 10 / Max : 73 / Avg : 36"
"2023-02-01 00:00:00","Stress Level","Max : 99 / Avg : 33"
"2023-02-01 00:00:00","Stress Qualifier","calm_awake"
"2023-02-01 00:00:00","Body Battery","Min : 14 / Max : 62 / Avg : 36"
"2023-02-02 00:00:00","Stress Level","Max : 96 / Avg : 51"
"2023-02-02 00:00:00","Stress Qualifier","stressful_awake"
"2023-02-02 00:00:00","Body Battery","Min : 5 / Max : 14 / Avg : 6"
"2023-02-03 00:00:00","Stress Level","Max : 93 / Avg : 31"
"2023-02-03 00:00:00","Stress Qualifier","calm_awake"
"2023-02-03 00:00:00","Body Battery","Min : 5 / Max : 26 / Avg : 12"
"2023-02-04 00:00:00","Stress Level","Max : 92 / Avg : 32"
"2023-02-04 00:00:00","Stress Qualifier","calm_awake"
"2023-02-04 00:00:00","Body Battery","Min : 5 / Max : 40 / Avg : 20"
"2023-02-05 00:00:00","Stress Level","Max : 88 / Avg : 25"
"2023-02-05 00:00:00","Stress Qualifier","calm_awake"
"2023-02-05 00:00:00","Body Battery","Min : 6 / Max : 82 / Avg : 48"
"2023-02-06 00:00:00","Stress Level","Max : 99 / Avg : 32"
"2023-02-06 00:00:00","Stress Qualifier","calm_awake"
"2023-02-06 00:00:00","Body Battery","Min : 18 / Max : 88 / Avg : 51"
"2023-02-07 00:00:00","Stress Level","Max : 93 / Avg : 31"
"2023-02-07 00:00:00","Stress Qualifier","calm_awake"
"2023-02-07 00:00:00","Body Battery","Min : 23 / Max : 90 / Avg : 53"
"2023-02-08 00:00:00","Stress Level","Max : 90 / Avg : 32"
"2023-02-08 00:00:00","Stress Qualifier","calm_awake"
"2023-02-08 00:00:00","Body Battery","Min : 20 / Max : 74 / Avg : 47"
"2023-02-09 00:00:00","Stress Level","Max : 83 / Avg : 30"
"2023-02-09 00:00:00","Stress Qualifier","calm_awake"
"2023-02-09 00:00:00","Body Battery","Min : 25 / Max : 65 / Avg : 44"
"2023-02-10 00:00:00","Stress Level","Max : 95 / Avg : 28"
"2023-02-10 00:00:00","Stress Qualifier","calm_awake"
"2023-02-10 00:00:00","Body Battery","Min : 23 / Max : 77 / Avg : 48"
"2023-02-11 00:00:00","Stress Level","Max : 70 / Avg : 23"
"2023-02-11 00:00:00","Stress Qualifier","calm_awake"
"2023-02-11 00:00:00","Body Battery","Min : 30 / Max : 72 / Avg : 51"
"2023-02-12 00:00:00","Stress Level","Max : 96 / Avg : 28"
"2023-02-12 00:00:00","Stress Qualifier","calm_awake"
"2023-02-12 00:00:00","Body Battery","Min : 22 / Max : 90 / Avg : 57"
"2023-02-13 00:00:00","Stress Level","Max : 99 / Avg : 32"
"2023-02-13 00:00:00","Stress Qualifier","calm_awake"
