"Timestamp","Type","Value"
"2024-03-08 00:00:00","Body Battery","Min : 33 / Max : 90 / Avg : 66"
"2024-03-08 06:42:47","Weight Kilograms","79.90"
"2024-03-09 00:00:00","Sleep Hours","8.27"
"2024-03-09 00:00:00","Time In Deep Sleep","1.79999995231628"
"2024-03-09 00:00:00","Time In Light Sleep","5.03333330154419"
"2024-03-09 00:00:00","Time In REM Sleep","1.43333327770233"
"2024-03-09 00:00:00","Time Awake","0.533333361148834"
"2024-03-09 00:00:00","Pulse","51"
"2024-03-09 00:00:00","Stress Level","Max : 96 / Avg : 21"
"2024-03-09 00:00:00","Stress Qualifier","calm"
"2024-03-09 00:00:00","Body Battery","Min : 36 / Max : 88 / Avg : 65"
"2024-03-09 07:45:19","Weight Kilograms","80.40"
"2024-03-10 00:00:00","Sleep Hours","8.35"
"2024-03-10 00:00:00","Time In Deep Sleep","1.45000004768372"
"2024-03-10 00:00:00","Time In Light Sleep","5.48333311080933"
"2024-03-10 00:00:00","Time In REM Sleep","1.41666662693024"
"2024-03-10 00:00:00","Time Awake","0.899999976158142"
"2024-03-10 00:00:00","Pulse","50"
"2024-03-10 00:00:00","Stress Level","Max : 96 / Avg : 20"
"2024-03-10 00:00:00","Stress Qualifier","calm"
"2024-03-10 00:00:00","Body Battery","Min : 46 / Max : 95 / Avg : 71"
"2024-03-10 07:18:18","Weight Kilograms","79.80"
"2024-03-11 00:00:00","Sleep Hours","8.88"
"2024-03-11 00:00:00","Time In Deep Sleep","1.93333327770233"
"2024-03-11 00:00:00","Time In Light Sleep","5.5"
"2024-03-11 00:00:00","Time In REM Sleep","1.45000004768372"
"2024-03-11 00:00:00","Time Awake","0.716666638851166"
"2024-03-11 00:00:00","Pulse","51"
"2024-03-11 00:00:00","Stress Level","Max : 84 / Avg : 20"
"2024-03-11 00:00:00","Stress Qualifier","calm"
"2024-03-11 00:00:00","Body Battery","Min : 41 / Max : 90 / Avg : 68"
"2024-03-11 07:24:00","Weight Kilograms","80.20"
"2024-03-12 00:00:00","Sleep Hours","7.45"
"2024-03-12 00:00:00","Time In Deep Sleep","1.20000004768372"
"2024-03-12 00:00:00","Time In Light Sleep","4.84999990463257"
"2024-03-12 00:00:00","Time In REM Sleep","1.39999997615814"
"2024-03-12 00:00:00","Time Awake","0.16666667163372"
"2024-03-12 00:00:00","Pulse","50"
"2024-03-12 00:00:00","Stress Level","Max : 90 / Avg : 20"
"2024-03-12 00:00:00","Stress Qualifier","calm"
"2024-03-12 00:00:00","Body Battery","Min : 33 / Max : 91 / Avg : 64"
"2024-03-12 07:35:19","Weight Kilograms","80.10"
"2024-03-13 00:00:00","Sleep Hours","8.53"
"2024-03-13 00:00:00","Time In Deep Sleep","1.60000002384186"
"2024-03-13 00:00:00","Time In Light Sleep","5.71666669845581"
"2024-03-13 00:00:00","Time In REM Sleep","1.21666669845581"
"2024-03-13 00:00:00","Time Awake","0.616666674613953"
"2024-03-13 00:00:00","Pulse","48"
"2024-03-13 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2024-03-13 00:00:00","Stress Qualifier","calm"
"2024-03-13 00:00:00","Body Battery","Min : 45 / Max : 97 / Avg : 72"
"2024-03-13 07:47:27","Weight Kilograms","79.50"
"2024-03-14 00:00:00","Sleep Hours","9.17"
"2024-03-14 00:00:00","Time In Deep Sleep","1.29999995231628"
"2024-03-14 00:00:00","Time In Light Sleep","6.21666669845581"
"2024-03-14 00:00:00","Time In REM Sleep","1.64999997615814"
"2024-03-14 00:00:00","Time Awake","0.966666638851166"
"2024-03-14 00:00:00","Pulse","50"
"2024-03-14 00:00:00","Stress Level","Max : 84 / Avg : 21"
"2024-03-14 00:00:00","Stress Qualifier","calm"
"2024-03-14 00:00:00","Body Battery","Min : 41 / Max : 95 / Avg : 69"
"2024-03-14 08:18:33","Weight Kilograms","79.30"
"2024-03-15 00:00:00","Sleep Hours","10.28"
"2024-03-15 00:00:00","Time In Deep Sleep","1.28333330154419"
"2024-03-15 00:00:00","Time In Light Sleep","7.73333311080933"
"2024-03-15 00:00:00","Time In REM Sleep","1.26666665077209"
"2024-03-15 00:00:00","Time Awake","0.583333313465118"
"2024-03-15 00:00:00","Pulse","53"
"2024-03-15 00:00:00","Stress Level","Max : 98 / Avg : 22"
"2024-03-15 00:00:00","Stress Qualifier","calm"
"2024-03-15 00:00:00","Body Battery","Min : 33 / Max : 76 / Avg : 56"
"2024-03-15 06:48:21","Weight Kilograms","78.80"
"2024-03-16 00:00:00","Sleep Hours","9.12"
"2024-03-16 00:00:00","Time In Deep Sleep","1.11666667461395"
"2024-03-16 00:00:00","Time In Light Sleep","6.78333330154419"
"2024-03-16 00:00:00","Time In REM Sleep","1.21666669845581"
"2024-03-16 00:00:00","Time Awake","0.333333343267441"
"2024-03-16 00:00:00","Pulse","50"
"2024-03-16 00:00:00","Stress Level","Max : 99 / Avg : 21"
"2024-03-16 00:00:00","Stress Qualifier","calm"
"2024-03-16 00:00:00","Body Battery","Min : 40 / Max : 94 / Avg : 66"
"2024-03-16 06:53:00","Weight Kilograms","78.60"
"2024-03-17 00:00:00","Sleep Hours","9.18"
"2024-03-17 00:00:00","Time In Deep Sleep","0.850000023841858"
"2024-03-17 00:00:00","Time In Light Sleep","7.40000009536743"
"2024-03-17 00:00:00","Time In REM Sleep","0.933333337306976"
"2024-03-17 00:00:00","Time Awake","0.600000023841858"
"2024-03-17 00:00:00","Pulse","51"
"2024-03-17 00:00:00","Stress Level","Max : 81 / Avg : 20"
"2024-03-17 00:00:00","Stress Qualifier","calm"
"2024-03-17 00:00:00","Body Battery","Min : 47 / Max : 84 / Avg : 65"
"2024-03-17 07:41:26","Weight Kilograms","80.10"
"2024-03-18 00:00:00","Sleep Hours","10.08"
"2024-03-18 00:00:00","Time In Deep Sleep","0.899999976158142"
"2024-03-18 00:00:00","Time In Light Sleep","7.75"
"2024-03-18 00:00:00","Time In REM Sleep","1.43333327770233"
"2024-03-18 00:00:00","Time Awake","0.216666668653488"
"2024-03-18 00:00:00","Pulse","48"
"2024-03-18 00:00:00","Stress Level","Max : 97 / Avg : 19"
"2024-03-18 00:00:00","Stress Qualifier","calm"
"2024-03-18 00:00:00","Body Battery","Min : 45 / Max : 100 / Avg : 73"
"2024-03-18 08:22:19","Weight Kilograms","80.70"
"2024-03-19 00:00:00","Sleep Hours","9.97"
"2024-03-19 00:00:00","Time In Deep Sleep","1.06666672229767"
"2024-03-19 00:00:00","Time In Light Sleep","5.93333339691162"
"2024-03-19 00:00:00","Time In REM Sleep","2.96666669845581"
"2024-03-19 00:00:00","Time Awake","0.666666686534882"
"2024-03-19 00:00:00","Pulse","49"
"2024-03-19 00:00:00","Stress Level","Max : 95 / Avg : 23"
"2024-03-19 00:00:00","Stress Qualifier","calm"
"2024-03-19 00:00:00","Body Battery","Min : 33 / Max : 98 / Avg : 69"
"2024-03-19 08:08:28","Weight Kilograms","79.90"
"2024-03-20 00:00:00","Sleep Hours","7.95"
"2024-03-20 00:00:00","Time In Deep Sleep","1.03333330154419"
"2024-03-20 00:00:00","Time In Light Sleep","5.81666660308838"
"2024-03-20 00:00:00","Time In REM Sleep","1.10000002384186"
"2024-03-20 00:00:00","Time Awake","0.16666667163372"
"2024-03-20 00:00:00","Pulse","52"
"2024-03-20 00:00:00","Stress Level","Max : 99 / Avg : 22"
"2024-03-20 00:00:00","Stress Qualifier","calm"
"2024-03-20 00:00:00","Body Battery","Min : 33 / Max : 86 / Avg : 60"
"2024-03-20 07:12:17","Weight Kilograms","79.20"
"2024-03-21 00:00:00","Sleep Hours","9.17"
"2024-03-21 00:00:00","Time In Deep Sleep","1.5"
"2024-03-21 00:00:00","Time In Light Sleep","5.98333311080933"
"2024-03-21 00:00:00","Time In REM Sleep","1.68333327770233"
"2024-03-21 00:00:00","Time Awake","0.0500000007450581"
"2024-03-21 00:00:00","Pulse","46"
"2024-03-21 00:00:00","Stress Level","Max : 98 / Avg : 17"
"2024-03-21 00:00:00","Stress Qualifier","calm"
"2024-03-21 00:00:00","Body Battery","Min : 41 / Max : 100 / Avg : 72"
"2024-03-21 07:14:24","Weight Kilograms","78.90"
"2024-03-22 00:00:00","Sleep Hours","9.17"
"2024-03-22 00:00:00","Time In Deep Sleep","1.41666662693024"
"2024-03-22 00:00:00","Time In Light Sleep","6.06666660308838"
"2024-03-22 00:00:00","Time In REM Sleep","1.68333327770233"
"2024-03-22 00:00:00","Time Awake","0.649999976158142"
"2024-03-22 00:00:00","Pulse","50"
"2024-03-22 00:00:00","Stress Level","Max : 83 / Avg : 21"
"2024-03-22 00:00:00","Stress Qualifier","calm"
"2024-03-22 00:00:00","Body Battery","Min : 35 / Max : 88 / Avg : 63"
"2024-03-22 07:38:29","Weight Kilograms","79.30"
"2024-03-23 00:00:00","Sleep Hours","7.62"
"2024-03-23 00:00:00","Time In Deep Sleep","0.416666656732559"
"2024-03-23 00:00:00","Time In Light Sleep","5.55000019073486"
"2024-03-23 00:00:00","Time In REM Sleep","1.64999997615814"
"2024-03-23 00:00:00","Time Awake","0.483333319425583"
"2024-03-23 00:00:00","Pulse","48"
"2024-03-23 00:00:00","Stress Level","Max : 99 / Avg : 23"
"2024-03-23 00:00:00","Stress Qualifier","balanced"
"2024-03-23 00:00:00","Body Battery","Min : 37 / Max : 97 / Avg : 68"
"2024-03-23 07:05:24","Weight Kilograms","79.50"
"2024-03-24 00:00:00","Pulse","52"
"2024-03-24 00:00:00","Stress Level","Max : 96 / Avg : 23"
"2024-03-24 00:00:00","Stress Qualifier","balanced"
"2024-03-24 00:00:00","Body Battery","Min : 44 / Max : 81 / Avg : 60"
"2024-03-24 00:00:00","Sleep Hours","5.57"
"2024-03-24 00:00:00","Time In Deep Sleep","1.63333332538605"
"2024-03-24 00:00:00","Time In Light Sleep","3.51666665077209"
"2024-03-24 00:00:00","Time In REM Sleep","0.416666656732559"
"2024-03-24 00:00:00","Time Awake","0.466666668653488"
"2024-03-24 08:11:19","Weight Kilograms","80.60"
"2024-03-25 00:00:00","Sleep Hours","9.55"
"2024-03-25 00:00:00","Time In Deep Sleep","1"
"2024-03-25 00:00:00","Time In Light Sleep","6.06666660308838"
"2024-03-25 00:00:00","Time In REM Sleep","2.48333334922791"
"2024-03-25 00:00:00","Time Awake","0.0500000007450581"
"2024-03-25 00:00:00","Pulse","50"
"2024-03-25 00:00:00","Stress Level","Max : 93 / Avg : 19"
"2024-03-25 00:00:00","Stress Qualifier","calm"
"2024-03-25 00:00:00","Body Battery","Min : 44 / Max : 95 / Avg : 71"
"2024-03-25 07:42:07","Weight Kilograms","79.20"
"2024-03-26 00:00:00","Sleep Hours","9.67"
"2024-03-26 00:00:00","Time In Deep Sleep","1"
"2024-03-26 00:00:00","Time In Light Sleep","7.11666679382324"
"2024-03-26 00:00:00","Time In REM Sleep","1.54999995231628"
"2024-03-26 00:00:00","Time Awake","1.11666667461395"
"2024-03-26 00:00:00","Pulse","50"
"2024-03-26 00:00:00","Stress Level","Max : 98 / Avg : 20"
"2024-03-26 00:00:00","Stress Qualifier","calm"
"2024-03-26 00:00:00","Body Battery","Min : 32 / Max : 96 / Avg : 69"
"2024-03-26 06:44:32","Weight Kilograms","80.20"
"2024-03-27 00:00:00","Sleep Hours","8.93"
"2024-03-27 00:00:00","Time In Deep Sleep","0.666666686534882"
"2024-03-27 00:00:00","Time In Light Sleep","7.11666679382324"
"2024-03-27 00:00:00","Time In REM Sleep","1.14999997615814"
"2024-03-27 00:00:00","Time Awake","0.383333325386047"
"2024-03-27 00:00:00","Pulse","49"
"2024-03-27 00:00:00","Stress Level","Max : 96 / Avg : 19"
"2024-03-27 00:00:00","Stress Qualifier","calm"
"2024-03-27 00:00:00","Body Battery","Min : 40 / Max : 93 / Avg : 66"
"2024-03-27 07:54:49","Weight Kilograms","79.70"
"2024-03-28 00:00:00","Sleep Hours","8.48"
"2024-03-28 00:00:00","Time In Deep Sleep","0.850000023841858"
"2024-03-28 00:00:00","Time In Light Sleep","6.01666688919067"
"2024-03-28 00:00:00","Time In REM Sleep","1.41666662693024"
"2024-03-28 00:00:00","Time Awake","0.216666668653488"
"2024-03-28 00:00:00","Pulse","49"
"2024-03-28 00:00:00","Stress Level","Max : 98 / Avg : 19"
"2024-03-28 00:00:00","Stress Qualifier","calm"
"2024-03-28 00:00:00","Body Battery","Min : 39 / Max : 98 / Avg : 69"
"2024-03-28 07:43:08","Weight Kilograms","79.70"
"2024-03-29 00:00:00","Sleep Hours","9.30"
"2024-03-29 00:00:00","Time In Deep Sleep","0.833333313465118"
"2024-03-29 00:00:00","Time In Light Sleep","6.23333311080933"
"2024-03-29 00:00:00","Time In REM Sleep","2.23333334922791"
"2024-03-29 00:00:00","Time Awake","0.16666667163372"
"2024-03-29 00:00:00","Pulse","50"
"2024-03-29 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2024-03-29 00:00:00","Stress Qualifier","calm"
"2024-03-29 00:00:00","Body Battery","Min : 37 / Max : 94 / Avg : 73"
"2024-03-29 08:50:34","Weight Kilograms","79.30"
"2024-03-30 00:00:00","Pulse","49"
"2024-03-30 00:00:00","Stress Level","Max : 92 / Avg : 21"
"2024-03-30 00:00:00","Stress Qualifier","calm"
"2024-03-30 00:00:00","Body Battery","Min : 37 / Max : 100 / Avg : 68"
"2024-03-30 00:00:00","Sleep Hours","8.23"
"2024-03-30 00:00:00","Time In Deep Sleep","1.60000002384186"
"2024-03-30 00:00:00","Time In Light Sleep","5.5"
"2024-03-30 00:00:00","Time In REM Sleep","1.13333332538605"
"2024-03-30 00:00:00","Time Awake","0.133333340287209"
"2024-03-30 09:18:19","Weight Kilograms","79.20"
"2024-03-31 00:00:00","Pulse","48"
"2024-03-31 00:00:00","Stress Level","Max : 85 / Avg : 18"
"2024-03-31 00:00:00","Stress Qualifier","calm"
"2024-03-31 00:00:00","Body Battery","Min : 36 / Max : 89 / Avg : 67"
"2024-03-31 00:00:00","Sleep Hours","8.05"
"2024-03-31 00:00:00","Time In Deep Sleep","1.11666667461395"
"2024-03-31 00:00:00","Time In Light Sleep","5.48333311080933"
"2024-03-31 00:00:00","Time In REM Sleep","1.45000004768372"
"2024-03-31 00:00:00","Time Awake","0.266666680574417"
"2024-03-31 10:59:59","Weight Kilograms","79.40"
"2024-04-01 00:00:00","Sleep Hours","9.85"
"2024-04-01 00:00:00","Time In Deep Sleep","1.75"
"2024-04-01 00:00:00","Time In Light Sleep","6.30000019073486"
"2024-04-01 00:00:00","Time In REM Sleep","1.79999995231628"
"2024-04-01 00:00:00","Time Awake","0.316666662693024"
"2024-04-01 00:00:00","Pulse","45"
"2024-04-01 00:00:00","Stress Level","Max : 97 / Avg : 15"
"2024-04-01 00:00:00","Stress Qualifier","calm"
"2024-04-01 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 78"
"2024-04-01 10:03:33","Weight Kilograms","79.80"
"2024-04-02 00:00:00","Sleep Hours","10.27"
"2024-04-02 00:00:00","Time In Deep Sleep","0.933333337306976"
"2024-04-02 00:00:00","Time In Light Sleep","8.33333301544189"
"2024-04-02 00:00:00","Time In REM Sleep","1"
"2024-04-02 00:00:00","Time Awake","0.616666674613953"
"2024-04-02 00:00:00","Pulse","45"
"2024-04-02 00:00:00","Stress Level","Max : 93 / Avg : 18"
"2024-04-02 00:00:00","Stress Qualifier","calm"
"2024-04-02 00:00:00","Body Battery","Min : 46 / Max : 100 / Avg : 78"
"2024-04-02 09:22:36","Weight Kilograms","79.90"
"2024-04-03 00:00:00","Sleep Hours","8.38"
"2024-04-03 00:00:00","Time In Deep Sleep","1.48333334922791"
"2024-04-03 00:00:00","Time In Light Sleep","5.08333349227905"
"2024-04-03 00:00:00","Time In REM Sleep","1.81666672229767"
"2024-04-03 00:00:00","Time Awake","0.233333334326744"
"2024-04-03 00:00:00","Pulse","49"
"2024-04-03 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2024-04-03 00:00:00","Stress Qualifier","calm"
"2024-04-03 00:00:00","Body Battery","Min : 44 / Max : 96 / Avg : 71"
"2024-04-03 07:27:35","Weight Kilograms","79.10"
"2024-04-04 00:00:00","Sleep Hours","10.25"
"2024-04-04 00:00:00","Time In Deep Sleep","1.36666667461395"
"2024-04-04 00:00:00","Time In Light Sleep","6.38333320617676"
"2024-04-04 00:00:00","Time In REM Sleep","2.5"
"2024-04-04 00:00:00","Time Awake","0.300000011920929"
"2024-04-04 00:00:00","Pulse","48"
"2024-04-04 00:00:00","Stress Level","Max : 100 / Avg : 23"
"2024-04-04 00:00:00","Stress Qualifier","calm"
"2024-04-04 00:00:00","Body Battery","Min : 30 / Max : 100 / Avg : 66"
"2024-04-04 09:04:47","Weight Kilograms","79.20"
"2024-04-05 00:00:00","Sleep Hours","9.12"
"2024-04-05 00:00:00","Time In Deep Sleep","0.916666686534882"
"2024-04-05 00:00:00","Time In Light Sleep","6.23333311080933"
"2024-04-05 00:00:00","Time In REM Sleep","1.96666669845581"
"2024-04-05 00:00:00","Time Awake","0.0666666701436043"
"2024-04-05 00:00:00","Pulse","50"
"2024-04-05 00:00:00","Stress Level","Max : 80 / Avg : 16"
"2024-04-05 00:00:00","Stress Qualifier","calm"
"2024-04-05 00:00:00","Body Battery","Min : 35 / Max : 93 / Avg : 72"
"2024-04-05 08:15:09","Weight Kilograms","78.90"
"2024-04-06 00:00:00","Sleep Hours","8.77"
"2024-04-06 00:00:00","Time In Deep Sleep","1.41666662693024"
"2024-04-06 00:00:00","Time In Light Sleep","5.86666679382324"
"2024-04-06 00:00:00","Time In REM Sleep","1.48333334922791"
"2024-04-06 00:00:00","Time Awake","0.300000011920929"
"2024-04-06 00:00:00","Pulse","46"
"2024-04-06 00:00:00","Stress Level","Max : 96 / Avg : 18"
"2024-04-06 00:00:00","Stress Qualifier","calm"
"2024-04-06 00:00:00","Body Battery","Min : 35 / Max : 100 / Avg : 72"
"2024-04-06 07:43:12","Weight Kilograms","79.80"
"2024-04-07 00:00:00","Sleep Hours","9.60"
"2024-04-07 00:00:00","Time In Deep Sleep","1.13333332538605"
"2024-04-07 00:00:00","Time In Light Sleep","6.48333311080933"
"2024-04-07 00:00:00","Time In REM Sleep","1.98333334922791"
"2024-04-07 00:00:00","Time Awake","0.616666674613953"
"2024-04-07 00:00:00","Pulse","50"
"2024-04-07 00:00:00","Stress Level","Max : 94 / Avg : 21"
"2024-04-07 00:00:00","Stress Qualifier","calm"
"2024-04-07 00:00:00","Body Battery","Min : 38 / Max : 90 / Avg : 67"
"2024-04-07 10:05:12","Weight Kilograms","79.90"
"2024-04-08 00:00:00","Sleep Hours","8.67"
"2024-04-08 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-04-08 00:00:00","Time In Light Sleep","5.34999990463257"
"2024-04-08 00:00:00","Time In REM Sleep","1.96666669845581"
"2024-04-08 00:00:00","Time Awake","0.0166666675359011"
"2024-04-08 00:00:00","Pulse","46"
"2024-04-08 00:00:00","Stress Level","Max : 81 / Avg : 14"
"2024-04-08 00:00:00","Stress Qualifier","calm"
"2024-04-08 00:00:00","Body Battery","Min : 57 / Max : 100 / Avg : 79"
"2024-04-08 06:40:35","Weight Kilograms","79.50"
"2024-04-09 00:00:00","Sleep Hours","8.30"
"2024-04-09 00:00:00","Time In Deep Sleep","1.01666665077209"
"2024-04-09 00:00:00","Time In Light Sleep","5.13333320617676"
"2024-04-09 00:00:00","Time In REM Sleep","2.15000009536743"
"2024-04-09 00:00:00","Time Awake","0.233333334326744"
"2024-04-09 00:00:00","Pulse","48"
"2024-04-09 00:00:00","Stress Level","Max : 78 / Avg : 19"
"2024-04-09 00:00:00","Stress Qualifier","calm"
"2024-04-09 00:00:00","Body Battery","Min : 41 / Max : 100 / Avg : 76"
"2024-04-09 06:57:45","Weight Kilograms","80.40"
"2024-04-10 00:00:00","Sleep Hours","9.17"
"2024-04-10 00:00:00","Time In Deep Sleep","1.29999995231628"
"2024-04-10 00:00:00","Time In Light Sleep","6.13333320617676"
"2024-04-10 00:00:00","Time In REM Sleep","1.73333334922791"
"2024-04-10 00:00:00","Time Awake","0.416666656732559"
"2024-04-10 00:00:00","Pulse","48"
"2024-04-10 00:00:00","Stress Level","Max : 99 / Avg : 19"
"2024-04-10 00:00:00","Stress Qualifier","calm"
"2024-04-10 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 67"
"2024-04-10 08:35:29","Weight Kilograms","79.50"
"2024-04-11 00:00:00","Sleep Hours","8.98"
"2024-04-11 00:00:00","Time In Deep Sleep","1.71666669845581"
"2024-04-11 00:00:00","Time In Light Sleep","5.06666660308838"
"2024-04-11 00:00:00","Time In REM Sleep","2.20000004768372"
"2024-04-11 00:00:00","Time Awake","0.16666667163372"
"2024-04-11 00:00:00","Pulse","48"
"2024-04-11 00:00:00","Stress Level","Max : 97 / Avg : 19"
"2024-04-11 00:00:00","Stress Qualifier","calm"
"2024-04-11 00:00:00","Body Battery","Min : 33 / Max : 99 / Avg : 67"
"2024-04-11 09:19:36","Weight Kilograms","79.50"
"2024-04-12 00:00:00","Pulse","50"
"2024-04-12 00:00:00","Stress Level","Max : 97 / Avg : 22"
"2024-04-12 00:00:00","Stress Qualifier","calm"
"2024-04-12 00:00:00","Body Battery","Min : 32 / Max : 88 / Avg : 58"
"2024-04-12 00:00:00","Sleep Hours","8.07"
"2024-04-12 00:00:00","Time In Deep Sleep","0.916666686534882"
"2024-04-12 00:00:00","Time In Light Sleep","6.01666688919067"
"2024-04-12 00:00:00","Time In REM Sleep","1.13333332538605"
"2024-04-12 00:00:00","Time Awake","0.283333331346512"
"2024-04-12 09:16:37","Weight Kilograms","80.00"
"2024-04-13 00:00:00","Sleep Hours","9.23"
"2024-04-13 00:00:00","Time In Deep Sleep","1.54999995231628"
"2024-04-13 00:00:00","Time In Light Sleep","6.28333330154419"
"2024-04-13 00:00:00","Time In REM Sleep","1.39999997615814"
"2024-04-13 00:00:00","Time Awake","0.0666666701436043"
"2024-04-13 00:00:00","Pulse","49"
"2024-04-13 00:00:00","Stress Level","Max : 92 / Avg : 23"
"2024-04-13 00:00:00","Stress Qualifier","calm"
"2024-04-13 00:00:00","Body Battery","Min : 30 / Max : 94 / Avg : 62"
"2024-04-13 09:05:00","Weight Kilograms","79.70"
"2024-04-14 00:00:00","Pulse","50"
"2024-04-14 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2024-04-14 00:00:00","Stress Qualifier","calm"
"2024-04-14 00:00:00","Body Battery","Min : 31 / Max : 84 / Avg : 67"
"2024-04-14 00:00:00","Sleep Hours","8.08"
"2024-04-14 00:00:00","Time In Deep Sleep","1"
"2024-04-14 00:00:00","Time In Light Sleep","5.88333320617676"
"2024-04-14 00:00:00","Time In REM Sleep","1.20000004768372"
"2024-04-14 00:00:00","Time Awake","0.366666674613953"
"2024-04-14 08:57:19","Weight Kilograms","79.50"
"2024-04-15 00:00:00","Sleep Hours","10.13"
"2024-04-15 00:00:00","Time In Deep Sleep","2.34999990463257"
"2024-04-15 00:00:00","Time In Light Sleep","5.83333349227905"
"2024-04-15 00:00:00","Time In REM Sleep","1.95000004768372"
"2024-04-15 00:00:00","Time Awake","0.699999988079071"
"2024-04-15 00:00:00","Pulse","45"
"2024-04-15 00:00:00","Stress Level","Max : 95 / Avg : 16"
"2024-04-15 00:00:00","Stress Qualifier","calm"
"2024-04-15 00:00:00","Body Battery","Min : 43 / Max : 100 / Avg : 77"
"2024-04-15 07:57:14","Weight Kilograms","79.30"
"2024-04-16 00:00:00","Sleep Hours","8.63"
"2024-04-16 00:00:00","Time In Deep Sleep","1.21666669845581"
"2024-04-16 00:00:00","Time In Light Sleep","6.34999990463257"
"2024-04-16 00:00:00","Time In REM Sleep","1.06666672229767"
"2024-04-16 00:00:00","Time Awake","0.16666667163372"
"2024-04-16 00:00:00","Pulse","46"
"2024-04-16 00:00:00","Stress Level","Max : 99 / Avg : 17"
"2024-04-16 00:00:00","Stress Qualifier","calm"
"2024-04-16 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 63"
"2024-04-16 07:16:17","Weight Kilograms","79.10"
"2024-04-17 00:00:00","Sleep Hours","9.55"
"2024-04-17 00:00:00","Time In Deep Sleep","0.866666674613953"
